,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-5.2852764],"[-0.524995759095, -7.918774340142]",-291.877434,penalty,0.655013
1,[-5.2498324],"[-0.538963496243, -7.886198646215]",-288.619865,penalty,0.655013
2,[-5.2143885],"[-0.552931233390, -7.853622952287]",-285.362295,penalty,0.655013
3,[-5.1789445],"[-0.566898970538, -7.821047258360]",-282.104726,penalty,0.655013
4,[-5.1435006],"[-0.580866707686, -7.788471564433]",-278.847156,penalty,0.655013
5,[-5.1080566],"[-0.594834444834, -7.755895870506]",-275.589587,penalty,0.655013
6,[-5.0726127],"[-0.608802181982, -7.723320176579]",-272.332018,penalty,0.655013
7,[-5.0371687],"[-0.622769919130, -7.690744482651]",-269.074448,penalty,0.655013
8,[-5.0017248],"[-0.636737656278, -7.658168788724]",-265.816879,penalty,0.655013
9,[-4.9662808],"[-0.650705393426, -7.625593094797]",-262.559309,penalty,0.655013
10,[-4.9308369],"[-0.664673130574, -7.593017400870]",-259.301740,penalty,0.655013
11,[-4.8953929],"[-0.678640867722, -7.560441706943]",-256.044171,penalty,0.655013
12,[-4.8599490],"[-0.692608604869, -7.527866013016]",-252.786601,penalty,0.655013
13,[-4.8245050],"[-0.706576342017, -7.495290319088]",-249.529032,penalty,0.655013
14,[-4.7890611],"[-0.720544079165, -7.462714625161]",-246.271463,penalty,0.655013
15,[-4.7536171],"[-0.734511816313, -7.430138931234]",-243.013893,penalty,0.655013
16,[-4.7181732],"[-0.748479553461, -7.397563237307]",-239.756324,penalty,0.655013
17,[-4.6827292],"[-0.762447290609, -7.364987543380]",-236.498754,penalty,0.655013
18,[-4.6472853],"[-0.776415027757, -7.332411849453]",-233.241185,penalty,0.655013
19,[-4.6118413],"[-0.790382764905, -7.299836155525]",-229.983616,penalty,0.655013
20,[-4.5763974],"[-0.804350502053, -7.267260461598]",-226.726046,penalty,0.655013
21,[-4.5409534],"[-0.818318239201, -7.234684767671]",-223.468477,penalty,0.655013
22,[-4.5055095],"[-0.832285976348, -7.202109073744]",-220.210907,penalty,0.655013
23,[-4.4700655],"[-0.846253713496, -7.169533379817]",-216.953338,penalty,0.655013
24,[-4.4346216],"[-0.860221450644, -7.136957685889]",-213.695769,penalty,0.655013
25,[-4.3991776],"[-0.874189187792, -7.104381991962]",-210.438199,penalty,0.655013
26,[-4.3637337],"[-0.888156924940, -7.071806298035]",-207.180630,penalty,0.655013
27,[-4.3282897],"[-0.902124662088, -7.039230604108]",-203.923060,penalty,0.655013
28,[-4.2928458],"[-0.916092399236, -7.006654910181]",-200.665491,penalty,0.655013
29,[-4.2574018],"[-0.930060136384, -6.974079216254]",-197.407922,penalty,0.655013
30,[-4.2219579],"[-0.944027873532, -6.941503522326]",-194.150352,penalty,0.655013
31,[-4.1865139],"[-0.957995610679, -6.908927828399]",-190.892783,penalty,0.655013
32,[-4.1510700],"[-0.971963347827, -6.876352134472]",-187.635213,penalty,0.655013
33,[-4.1156260],"[-0.985931084975, -6.843776440545]",-184.377644,penalty,0.655013
34,[-4.0801821],"[-0.999898822123, -6.811200746618]",-181.120075,penalty,0.655013
35,[-4.0447381],"[-1.013866559271, -6.778625052691]",-177.862505,penalty,0.655013
36,[-4.0092942],"[-1.027834296419, -6.746049358763]",-174.604936,penalty,0.655013
37,[-3.9738502],"[-1.041802033567, -6.713473664836]",-171.347366,penalty,0.655013
38,[-3.9384063],"[-1.055769770715, -6.680897970909]",-168.089797,penalty,0.655013
39,[-3.9029624],"[-1.069737507863, -6.648322276982]",-164.832228,penalty,0.655013
40,[-3.8675184],"[-1.083705245011, -6.615746583055]",-161.574658,penalty,0.655013
41,[-3.8320745],"[-1.097672982158, -6.583170889127]",-158.317089,penalty,0.655013
