,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.4781840],"[-5.918212580118, 5.077726012615]",-249.599229,penalty,-27.118264
1,[-3.4427400],"[-5.884089870099, 5.068138824453]",-245.228119,penalty,-27.118384
2,[-3.4072961],"[-5.849967160081, 5.058551636292]",-240.857011,penalty,-27.118503
3,[-3.3718521],"[-5.815844450062, 5.048964448131]",-236.485904,penalty,-27.118620
4,[-3.3364082],"[-5.781721740043, 5.039377259969]",-232.114797,penalty,-27.118737
5,[-3.3009642],"[-5.747599030024, 5.029790071808]",-227.743693,penalty,-27.118852
6,[-3.2655203],"[-5.713476320005, 5.020202883646]",-223.372589,penalty,-27.118966
7,[-3.2300763],"[-5.679353609987, 5.010615695485]",-219.001486,penalty,-27.119078
8,[-3.1946324],"[-5.645230899968, 5.001028507324]",-214.630385,penalty,-27.119190
9,[-3.1591884],"[-5.611108189949, 4.991441319162]",-211.115156,penalty,-27.119300
10,[-3.1237445],"[-5.576985479930, 4.981854131001]",-207.702778,penalty,-27.119409
11,[-3.0883005],"[-5.542862769911, 4.972266942839]",-204.290402,penalty,-27.119517
12,[-3.0528566],"[-5.508740059893, 4.962679754678]",-200.878028,penalty,-27.119624
13,[-3.0174126],"[-5.474617349874, 4.953092566517]",-197.465654,penalty,-27.119730
14,[-2.9819687],"[-5.440494639855, 4.943505378355]",-194.053282,penalty,-27.119834
15,[-2.9465247],"[-5.406371929836, 4.933918190194]",-190.640911,penalty,-27.119937
16,[-2.9110808],"[-5.372249219817, 4.924331002032]",-187.228541,penalty,-27.120039
17,[-2.8756368],"[-5.338126509798, 4.914743813871]",-183.816172,penalty,-27.120140
18,[-2.8401929],"[-5.304003799780, 4.905156625710]",-180.403804,penalty,-27.120240
19,[-2.8047489],"[-5.269881089761, 4.895569437548]",-176.991438,penalty,-27.120338
20,[-2.7693050],"[-5.235758379742, 4.885982249387]",-173.579072,penalty,-27.120435
21,[-2.7338610],"[-5.201635669723, 4.876395061225]",-170.166708,penalty,-27.120532
22,[-2.6984171],"[-5.167512959704, 4.866807873064]",-166.754345,penalty,-27.120626
23,[-2.6629731],"[-5.133390249686, 4.857220684903]",-163.341983,penalty,-27.120720
24,[-2.6275292],"[-5.099267539667, 4.847633496741]",-159.929623,penalty,-27.120813
25,[-2.5920853],"[-5.065144829648, 4.838046308580]",-156.517264,penalty,-27.120904
26,[-2.5566413],"[-5.031022119629, 4.828459120418]",-153.104905,penalty,-27.120994
27,[-2.5211974],"[-4.996899409610, 4.818871932257]",-149.692548,penalty,-27.121083
28,[-2.4857534],"[-4.962776699592, 4.809284744096]",-146.280193,penalty,-27.121171
29,[-2.4503095],"[-4.928653989573, 4.799697555934]",-142.867838,penalty,-27.121257
30,[-2.4148655],"[-4.894531279554, 4.790110367773]",-139.455484,penalty,-27.121343
31,[-2.3794216],"[-4.860408569535, 4.780523179611]",-136.043132,penalty,-27.121427
32,[-2.3439776],"[-4.826285859516, 4.770935991450]",-132.630781,penalty,-27.121510
33,[-2.3085337],"[-4.792163149498, 4.761348803288]",-129.218431,penalty,-27.121592
34,[-2.2730897],"[-4.758040439479, 4.751761615127]",-125.806082,penalty,-27.121672
35,[-2.2376458],"[-4.723917729460, 4.742174426966]",-122.393735,penalty,-27.121752
36,[-2.2022018],"[-4.689795019441, 4.732587238804]",-118.981389,penalty,-27.121830
37,[-2.1667579],"[-4.655672309422, 4.723000050643]",-115.569043,penalty,-27.121907
38,[-2.1313139],"[-4.621549599403, 4.713412862481]",-112.156699,penalty,-27.121983
39,[-2.0958700],"[-4.587426889385, 4.703825674320]",-108.744357,penalty,-27.122057
40,[-2.0604260],"[-4.553304179366, 4.694238486159]",-105.332015,penalty,-27.122131
41,[-2.0249821],"[-4.519181469347, 4.684651297997]",-101.919675,penalty,-27.122203
42,[-1.9895381],"[-4.485058759328, 4.675064109836]",-98.507335,penalty,-27.122274
43,[-1.9540942],"[-4.450936049309, 4.665476921674]",-95.094997,penalty,-27.122344
44,[-1.9186502],"[-4.416813339291, 4.655889733513]",-91.682660,penalty,-27.122413
45,[-1.8832063],"[-4.382690629272, 4.646302545352]",-88.270325,penalty,-27.122480
46,[-1.8477623],"[-4.348567919253, 4.636715357190]",-84.857990,penalty,-27.122546
47,[-1.8123184],"[-4.314445209234, 4.627128169029]",-81.445657,penalty,-27.122612
48,[-1.7768744],"[-4.280322499215, 4.617540980867]",-78.033325,penalty,-27.122675
49,[-1.7414305],"[-4.246199789197, 4.607953792706]",-74.620994,penalty,-27.122738
50,[-1.7059865],"[-4.212077079178, 4.598366604545]",-71.208664,penalty,-27.122800
51,[-1.6705426],"[-4.177954369159, 4.588779416383]",-67.796335,penalty,-27.122860
52,[-1.6350986],"[-4.143831659140, 4.579192228222]",-64.384008,penalty,-27.122919
53,[-1.5996547],"[-4.109708949121, 4.569605040060]",-60.971682,penalty,-27.122977
54,[-1.5642107],"[-4.075586239103, 4.560017851899]",-57.559357,penalty,-27.123034
55,[-1.5287668],"[-4.041463529084, 4.550430663738]",-54.147033,penalty,-27.123090
56,[-1.4933228],"[-4.007340819065, 4.540843475576]",-50.734710,penalty,-27.123144
57,[-1.4578789],"[-3.973218109046, 4.531256287415]",-47.322389,penalty,-27.123197
58,[-1.4224349],"[-3.939095399027, 4.521669099253]",-43.910069,penalty,-27.123249
59,[-1.3869910],"[-3.904972689009, 4.512081911092]",-40.497749,penalty,-27.123300
60,[-1.3515470],"[-3.870849978990, 4.502494722931]",-37.085431,penalty,-27.123350
61,[-1.3161031],"[-3.836727268971, 4.492907534769]",-33.673115,penalty,-27.123398
62,[-1.2806591],"[-3.802604558952, 4.483320346608]",-30.260799,penalty,-27.123445
63,[-1.2452152],"[-3.768481848933, 4.473733158446]",-26.848485,penalty,-27.123491
64,[-1.2097712],"[-3.734359138914, 4.464145970285]",-23.436172,penalty,-27.123536
65,[-1.1743273],"[-3.700236428896, 4.454558782123]",-20.023860,penalty,-27.123580
66,[-1.1388833],"[-3.666113718877, 4.444971593962]",-16.611549,penalty,-27.123623
67,[-1.1034394],"[-3.631991008858, 4.435384405801]",-13.199239,penalty,-27.123664
68,[-1.0679954],"[-3.597868298839, 4.425797217639]",-9.786931,penalty,-27.123704
69,[-1.0325515],"[-3.563745588820, 4.416210029478]",-6.374623,penalty,-27.123743
70,[-0.9971075],"[-3.529622878802, 4.406622841316]",-2.962317,penalty,-27.123781
