,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.8018858],"[0.632418836952, -7.173962526472]",-1343.784879,penalty,-1.984582
1,[-11.7664419],"[0.622666454440, -7.139886661828]",-1339.402054,penalty,-1.984582
2,[-11.7309979],"[0.612914071928, -7.105810797185]",-1335.019230,penalty,-1.984582
3,[-11.6955540],"[0.603161689416, -7.071734932541]",-1330.636405,penalty,-1.984582
4,[-11.6601100],"[0.593409306904, -7.037659067897]",-1326.253580,penalty,-1.984582
5,[-11.6246661],"[0.583656924392, -7.003583203254]",-1321.870755,penalty,-1.984582
6,[-11.5892221],"[0.573904541880, -6.969507338610]",-1317.487931,penalty,-1.984582
7,[-11.5537782],"[0.564152159368, -6.935431473967]",-1313.105106,penalty,-1.984582
8,[-11.5183342],"[0.554399776856, -6.901355609323]",-1308.722281,penalty,-1.984582
9,[-11.4828903],"[0.544647394344, -6.867279744679]",-1304.339457,penalty,-1.984582
10,[-11.4474463],"[0.534895011832, -6.833203880036]",-1299.956632,penalty,-1.984582
11,[-11.4120024],"[0.525142629320, -6.799128015392]",-1295.573807,penalty,-1.984582
12,[-11.3765585],"[0.515390246808, -6.765052150749]",-1291.190982,penalty,-1.984582
13,[-11.3411145],"[0.505637864295, -6.730976286105]",-1286.808158,penalty,-1.984582
14,[-11.3056706],"[0.495885481783, -6.696900421462]",-1282.425333,penalty,-1.984582
15,[-11.2702266],"[0.486133099271, -6.662824556818]",-1278.042508,penalty,-1.984582
16,[-11.2347827],"[0.476380716759, -6.628748692174]",-1273.659684,penalty,-1.984582
17,[-11.1993387],"[0.466628334247, -6.594672827531]",-1269.276859,penalty,-1.984582
18,[-11.1638948],"[0.456875951735, -6.560596962887]",-1264.894034,penalty,-1.984582
19,[-11.1284508],"[0.447123569223, -6.526521098244]",-1260.511209,penalty,-1.984582
20,[-11.0930069],"[0.437371186711, -6.492445233600]",-1256.128385,penalty,-1.984582
21,[-11.0575629],"[0.427618804199, -6.458369368956]",-1251.745560,penalty,-1.984582
22,[-11.0221190],"[0.417866421687, -6.424293504313]",-1247.362735,penalty,-1.984582
23,[-10.9866750],"[0.408114039175, -6.390217639669]",-1242.979911,penalty,-1.984582
24,[-10.9512311],"[0.398361656663, -6.356141775026]",-1238.597086,penalty,-1.984582
25,[-10.9157871],"[0.388609274151, -6.322065910382]",-1234.214261,penalty,-1.984582
26,[-10.8803432],"[0.378856891639, -6.287990045738]",-1229.831436,penalty,-1.984582
27,[-10.8448992],"[0.369104509127, -6.253914181095]",-1225.448612,penalty,-1.984582
28,[-10.8094553],"[0.359352126615, -6.219838316451]",-1221.065787,penalty,-1.984582
29,[-10.7740113],"[0.349599744103, -6.185762451808]",-1216.682962,penalty,-1.984582
30,[-10.7385674],"[0.339847361590, -6.151686587164]",-1212.300138,penalty,-1.984582
31,[-10.7031234],"[0.330094979078, -6.117610722520]",-1207.917313,penalty,-1.984582
32,[-10.6676795],"[0.320342596566, -6.083534857877]",-1203.534488,penalty,-1.984582
