,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-9.7061621],"[-6.648596338600, -4.711179059710]",-1231.592320,penalty,-15.567321
1,[-9.6707182],"[-6.633684890263, -4.679024398704]",-1226.885518,penalty,-15.567512
2,[-9.6352742],"[-6.618773441926, -4.646869737699]",-1222.178717,penalty,-15.567702
3,[-9.5998303],"[-6.603861993589, -4.614715076694]",-1217.471916,penalty,-15.567892
4,[-9.5643863],"[-6.588950545252, -4.582560415688]",-1212.765117,penalty,-15.568081
5,[-9.5289424],"[-6.574039096915, -4.550405754683]",-1208.058318,penalty,-15.568269
6,[-9.4934984],"[-6.559127648578, -4.518251093678]",-1203.351519,penalty,-15.568456
7,[-9.4580545],"[-6.544216200242, -4.486096432672]",-1198.644721,penalty,-15.568643
8,[-9.4226105],"[-6.529304751905, -4.453941771667]",-1193.937924,penalty,-15.568829
9,[-9.3871666],"[-6.514393303568, -4.421787110662]",-1189.231128,penalty,-15.569015
10,[-9.3517226],"[-6.499481855231, -4.389632449656]",-1184.524332,penalty,-15.569199
11,[-9.3162787],"[-6.484570406894, -4.357477788651]",-1179.817538,penalty,-15.569383
12,[-9.2808347],"[-6.469658958557, -4.325323127646]",-1175.110743,penalty,-15.569567
13,[-9.2453908],"[-6.454747510220, -4.293168466640]",-1170.403950,penalty,-15.569749
14,[-9.2099468],"[-6.439836061884, -4.261013805635]",-1165.697157,penalty,-15.569931
15,[-9.1745029],"[-6.424924613547, -4.228859144630]",-1160.990365,penalty,-15.570112
16,[-9.1390589],"[-6.410013165210, -4.196704483624]",-1156.283573,penalty,-15.570293
17,[-9.1036150],"[-6.395101716873, -4.164549822619]",-1151.576783,penalty,-15.570473
18,[-9.0681710],"[-6.380190268536, -4.132395161614]",-1146.869992,penalty,-15.570652
19,[-9.0327271],"[-6.365278820199, -4.100240500609]",-1142.163203,penalty,-15.570830
20,[-8.9972831],"[-6.350367371862, -4.068085839603]",-1137.456414,penalty,-15.571008
